Team,Team within selected timeframe,Age,Market value,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Height,Weight,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Shots against,Clean sheets,"Save rate, %",xG against,xG against per 90,Back passes received as GK per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %",AMF,CB,CF,DMF,GK,LAMF,LB,LCB,LCMF,LDMF,LW,LWB,LWF,RAMF,RB,RCB,RCMF,RDMF,RW,RWB,RWF,Foot_both,Foot_left,Foot_right,Foot_unknown,On loan_no,On loan_yes
154,67,17.0,0,6,67,0.0,0.0,0,0.37,21.49,62.5,74,561,0,0,9.4,9.4,57.14,1.34,100.0,1.34,1.88,0.0,2.69,3.75,1.34,0,0.0,0,0.0,2.69,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,100.0,8.06,66.67,1.34,1.34,13.43,2.69,4.03,25.52,68.42,4.03,33.33,6.72,100.0,9.4,71.43,24.18,66.67,1.34,100.0,11.41,2.81,0.49,1.34,0.0,0.0,1.34,100.0,0.0,1.34,100.0,1.34,0.0,1.34,100.0,0.0,0.0,4.03,33.33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,True,True,False
674,341,18.0,0,8,177,0.0,0.29,0,0.0,21.36,40.48,74,561,0,0,2.54,5.59,36.36,2.54,40.0,0.0,0.0,0.0,0.51,1.2,1.53,1,0.51,0,0.0,1.53,0.0,0,0.0,0.15,0,0.0,3,1.53,33.33,0.0,0.0,1.53,33.33,1.53,33.33,0.0,0.0,0.0,1.02,50.0,10.17,40.0,2.54,0.0,17.29,0.51,4.07,22.37,81.82,4.07,87.5,5.59,81.82,8.14,81.25,20.85,85.37,0.0,0.0,14.97,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.02,100.0,2.03,75.0,0.0,0.0,2.03,0.51,2.03,100.0,0,0,0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.51,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,False,False,True,False,True,False
1477,766,20.0,0,20,518,0.0,0.42,0,0.03,26.93,45.81,74,561,0,0,13.73,11.81,54.41,4.86,53.57,1.04,1.54,0.35,6.25,9.23,3.13,1,0.17,0,0.0,0.87,0.0,0,0.0,0.07,0,0.0,5,0.87,40.0,0.0,0.0,0.17,100.0,0.17,100.0,0.0,0.0,0.17,0.87,40.0,5.91,26.47,1.04,0.17,17.55,0.17,0.87,31.1,82.12,8.69,58.0,6.78,94.87,9.73,94.64,27.45,87.34,3.47,40.0,18.74,19.59,0.01,0.17,0.0,0.0,0.0,0.0,0.0,3.47,60.0,0.52,66.67,0.0,0.0,0.17,0.17,4.17,58.33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,False,False,True,False,True,False
1477,766,20.0,0,9,424,2.0,0.8,1,0.99,25.26,41.18,74,561,0,0,6.79,6.79,50.0,4.25,60.0,0.0,0.0,0.0,3.4,4.71,0.85,0,0.0,0,0.0,5.94,0.42,2,0.42,0.17,0,0.0,10,2.12,40.0,20.0,0.21,3.61,29.41,1.06,0.0,2.55,41.67,0.0,8.49,40.0,12.52,30.51,4.46,3.18,14.86,2.33,0.42,20.17,67.37,4.67,54.55,4.03,84.21,7.0,78.79,16.34,76.62,0.42,50.0,18.55,8.12,0.21,0.64,0.0,0.0,0.64,100.0,0.42,1.7,75.0,1.7,75.0,0.64,100.0,1.06,0.85,3.4,75.0,0,0,0,0.0,0.0,0.0,0.21,0.21,0.0,0.0,0.21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,False,False,True,False,True,False
674,341,20.0,0,8,411,0.0,1.07,1,0.27,21.02,43.75,74,561,0,0,3.07,3.72,58.82,4.38,35.0,0.0,0.0,0.0,0.88,1.6,1.53,1,0.22,0,0.0,1.75,0.0,0,0.0,0.23,0,0.0,13,2.85,7.69,0.0,0.22,0.66,33.33,0.0,0.0,0.66,33.33,0.0,2.41,45.45,10.07,43.48,3.94,0.66,15.11,0.88,2.85,22.99,81.9,3.5,68.75,6.13,96.43,9.42,76.74,21.24,84.54,1.09,60.0,16.33,23.55,0.06,0.66,0.0,0.0,0.44,50.0,0.44,2.41,63.64,1.09,80.0,0.44,50.0,1.09,0.0,1.97,77.78,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
1477,67,20.0,0,6,179,0.0,0.12,0,0.18,23.63,34.04,74,561,172,65,6.03,7.04,42.86,2.01,0.0,0.0,0.0,0.0,3.02,4.09,2.01,0,0.0,0,0.0,4.02,0.0,0,0.0,0.06,0,0.0,2,1.01,50.0,0.0,0.0,2.01,25.0,2.01,25.0,0.0,0.0,0.5,6.03,50.0,12.57,40.0,3.02,3.02,20.61,3.02,0.5,35.2,64.29,9.55,31.58,6.54,84.62,9.55,68.42,32.18,68.75,1.01,0.0,13.0,11.09,0.09,1.01,0.0,0.0,0.0,0.0,0.5,2.01,50.0,4.02,25.0,0.0,0.0,1.51,0.5,3.52,28.57,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,False,True,False
397,177,20.0,0,12,239,0.0,0.63,0,0.1,21.09,33.93,74,561,0,0,4.14,4.52,50.0,3.77,30.0,0.75,1.11,0.0,1.13,1.67,3.39,1,0.38,1,0.38,1.13,0.0,0,0.0,0.24,0,0.0,4,1.51,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,20.0,9.79,30.77,2.64,1.13,16.95,1.51,2.64,21.84,70.69,8.28,50.0,6.03,93.75,4.14,81.82,20.33,75.93,1.51,0.0,14.53,8.25,0.04,0.38,0.0,0.0,0.38,100.0,0.0,4.52,41.67,1.51,50.0,0.38,100.0,0.75,0.0,3.01,62.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False,False,False,True,True,False
1481,768,18.0,0,20,610,2.0,2.24,0,1.01,23.02,35.9,74,561,187,82,4.72,5.61,47.37,5.46,27.03,0.3,0.54,0.44,1.77,3.24,1.48,1,0.15,0,0.0,2.07,0.3,2,0.3,0.33,0,0.0,17,2.51,23.53,11.765,0.0,0.44,33.33,0.15,0.0,0.3,50.0,0.15,1.62,72.73,7.67,40.38,3.39,0.74,14.16,2.07,1.33,19.03,68.99,4.28,51.72,2.51,94.12,7.08,66.67,17.11,71.55,1.48,50.0,14.5,11.51,0.15,0.89,0.15,0.15,0.44,33.33,0.15,2.21,60.0,1.18,62.5,0.44,33.33,0.74,0.15,2.51,76.47,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
397,177,25.0,0,5,153,0.0,0.0,0,0.0,14.71,36.0,74,561,173,64,6.47,3.53,83.33,2.94,0.0,0.59,0.58,0.0,2.94,2.88,0.59,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.59,0.0,0.59,0.0,0.0,0.0,0.0,3.53,0.0,7.06,25.0,1.18,0.0,20.59,1.18,0.59,25.29,83.72,4.71,62.5,5.29,100.0,11.18,84.21,22.35,86.84,2.35,75.0,16.9,19.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,40.0,0.59,0.0,0.0,0.0,0.0,0.0,3.53,50.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,False,False,True,False,True,False
1253,642,17.0,0,7,516,0.0,0.0,0,0.0,13.6,44.87,74,561,0,0,11.51,5.06,65.52,3.84,40.91,0.17,0.21,0.7,8.02,9.65,1.05,1,0.17,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.0,0.0,0.17,0.35,0.0,1.4,12.5,0.17,1.05,22.67,0.52,0.17,34.36,80.71,17.62,69.31,2.09,100.0,10.81,93.55,26.69,86.93,7.5,60.47,22.89,33.73,0.0,0.0,0.0,0.17,0.0,0.0,0.0,5.06,62.07,0.35,0.0,0.17,0.0,0.0,0.17,10.29,66.1,0,0,0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,True,False,True,False
1253,642,18.0,0,16,1114,0.0,0.31,0,0.21,17.13,47.64,74,561,0,0,13.17,9.78,52.07,2.42,53.33,0.65,0.7,1.05,7.43,8.02,1.78,2,0.16,0,0.0,0.48,0.0,0,0.0,0.03,0,0.0,6,0.48,50.0,0.0,0.0,1.37,5.88,0.0,0.0,1.37,5.88,0.4,0.89,18.18,2.42,23.33,0.65,0.65,18.02,0.89,0.65,31.1,73.25,14.95,63.78,3.15,92.31,9.69,80.0,24.4,81.79,5.66,48.57,23.25,39.26,0.02,0.16,0.0,0.0,0.08,0.0,0.08,5.09,50.79,1.7,19.05,0.16,0.0,0.32,0.24,7.43,61.96,0,0,0,0.0,0.0,0.0,0.89,0.08,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,False,False,False,True,True,False
1253,642,19.0,0,20,1067,0.0,0.12,1,0.16,17.71,46.19,74,561,0,0,9.19,7.0,60.24,2.61,35.48,0.51,0.58,0.08,4.47,5.16,1.35,2,0.17,0,0.0,0.93,0.0,0,0.0,0.01,0,0.0,6,0.51,16.67,0.0,0.08,0.42,40.0,0.17,50.0,0.25,33.33,0.08,1.43,41.18,4.39,36.54,0.25,0.42,13.66,0.08,0.76,27.58,76.76,9.62,64.04,4.81,92.98,9.03,83.18,22.44,82.33,4.72,53.57,19.87,31.49,0.01,0.25,0.0,0.0,0.17,50.0,0.08,4.3,60.78,1.27,26.67,0.59,28.57,0.59,0.08,5.31,60.32,0,0,0,0.0,0.0,0.0,0.25,0.42,0.25,0.0,0.08,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False,False,True,False,False,True
1253,642,21.0,0,23,1999,0.0,0.45,0,0.18,16.07,56.02,74,561,173,70,9.63,8.73,62.37,2.79,51.61,0.14,0.15,0.36,4.05,4.54,1.35,4,0.18,0,0.0,1.08,0.0,0,0.0,0.02,0,0.0,6,0.27,33.33,0.0,0.0,1.08,45.83,0.68,46.67,0.41,44.44,0.14,0.68,66.67,2.12,53.19,0.27,0.9,19.9,0.86,0.68,28.32,77.42,13.78,67.97,3.92,93.1,7.43,86.06,22.42,85.54,4.91,47.71,19.38,33.74,0.01,0.23,0.0,0.0,0.05,100.0,0.09,3.83,65.88,1.53,44.12,0.18,75.0,0.27,0.5,7.83,61.49,0,0,0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.18,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,True,False
345,149,19.0,0,2,103,0.0,0.0,0,0.0,10.49,66.67,74,561,0,0,7.86,6.12,71.43,1.75,50.0,1.75,1.94,0.0,1.75,1.94,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.22,1.75,0.87,27.96,84.38,6.99,50.0,4.37,100.0,15.73,100.0,25.34,86.21,2.62,66.67,18.65,23.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24,66.67,0,0,0,0.0,0.0,0.0,4.37,0.87,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,True,False,True,False
345,149,21.0,0,24,1958,0.0,0.21,1,0.34,12.73,50.18,74,561,173,0,8.64,6.48,59.57,1.06,39.13,0.28,0.35,0.37,4.5,5.65,0.28,1,0.05,0,0.0,1.65,0.0,0,0.0,0.01,0,0.0,12,0.55,0.0,0.0,0.05,1.79,28.21,0.18,25.0,1.52,30.3,0.23,1.61,68.57,4.04,42.05,0.51,1.15,25.28,0.83,0.32,38.01,75.57,16.59,64.27,5.93,93.8,10.94,81.51,28.68,85.9,7.63,47.59,20.99,36.64,0.02,0.32,0.0,0.0,0.09,50.0,0.14,7.54,67.68,2.3,34.0,0.74,25.0,0.32,0.46,9.47,67.48,0,0,0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,True,False,True,False
353,155,23.0,0,17,1300,1.0,2.72,1,1.48,26.52,36.03,74,561,178,71,5.75,6.51,59.57,3.53,15.69,0.0,0.0,0.0,1.87,2.09,0.76,2,0.14,0,0.0,3.46,0.07,1,0.07,0.19,0,0.0,27,1.87,37.04,3.704,0.07,2.7,20.51,2.22,18.75,0.48,28.57,0.35,5.05,39.73,11.98,32.95,3.39,2.91,14.05,1.11,1.18,19.59,69.61,4.5,61.54,5.95,87.21,4.29,69.35,15.85,79.91,1.11,37.5,20.11,20.09,0.1,0.83,0.0,0.0,0.28,75.0,0.55,1.32,57.89,1.87,55.56,0.35,60.0,0.48,0.55,3.18,63.04,0,0,0,0.0,0.0,0.0,0.42,0.9,0.14,50.0,1.45,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,False,False,True,False,True,False
410,182,19.0,0,16,1123,0.0,0.23,0,0.75,13.54,54.44,75,562,187,78,10.82,7.93,65.66,2.8,37.14,0.64,0.65,0.32,4.97,5.05,0.72,2,0.16,0,0.0,0.96,0.0,0,0.0,0.02,0,0.0,4,0.32,50.0,0.0,0.0,1.2,46.67,1.12,50.0,0.08,0.0,0.16,0.4,60.0,0.8,50.0,0.08,0.4,16.59,0.4,0.16,29.73,70.08,14.83,56.76,2.32,89.66,10.02,84.8,22.04,80.36,6.65,39.76,23.58,36.73,0.06,0.4,0.0,0.0,0.0,0.0,0.0,4.65,41.38,1.52,42.11,0.32,25.0,0.08,0.64,8.58,50.47,0,0,0,0.0,0.0,0.0,0.56,0.4,0.16,50.0,0.56,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False
1223,629,19.0,0,31,1930,1.0,2.06,0,2.14,21.36,42.14,75,565,174,65,7.18,7.13,62.09,1.49,21.88,0.33,0.39,0.05,2.42,2.88,0.89,3,0.14,0,0.0,2.98,0.05,1,0.05,0.1,0,0.0,32,1.49,25.0,3.125,0.0,2.42,25.0,1.03,13.64,1.4,33.33,0.42,4.1,44.32,10.21,33.33,1.96,2.24,20.28,0.75,1.03,30.5,78.13,9.28,69.35,6.11,91.6,8.86,78.42,26.3,85.82,1.87,37.5,16.11,23.86,0.1,1.4,0.0,0.05,0.61,30.77,0.37,3.54,72.37,3.36,41.67,1.21,38.46,0.93,0.51,4.1,69.32,0,0,0,0.0,0.0,0.0,0.0,0.37,0.05,0.0,1.45,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,False,False,True,False,True,False
452,425,28.0,0,6,294,0.0,0.0,1,0.36,17.45,57.89,76,568,183,79,8.27,7.65,60.0,3.06,80.0,0.61,0.77,0.0,3.06,3.85,0.31,0,0.0,0,0.0,1.84,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.31,3.37,18.18,0.0,0.0,3.37,18.18,0.61,1.84,66.67,4.29,57.14,0.61,0.61,14.39,0.92,0.61,25.1,64.63,10.1,54.55,7.35,91.67,6.43,57.14,19.59,76.56,2.45,37.5,16.62,24.41,0.11,0.31,0.0,0.0,0.0,0.0,0.31,3.37,63.64,2.45,12.5,0.0,0.0,0.31,0.31,4.9,50.0,0,0,0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,True,False,True,False
259,222,22.0,0,24,1684,3.0,1.9,0,0.03,18.65,44.7,80,573,184,0,9.09,7.32,56.2,3.42,37.5,0.86,1.23,0.11,4.12,5.92,2.3,3,0.16,0,0.0,0.8,0.16,3,0.16,0.1,1,0.05,15,0.8,33.33,20.0,0.0,0.32,16.67,0.05,0.0,0.27,20.0,0.0,1.07,40.0,4.65,35.63,0.86,0.21,17.9,0.53,1.18,31.53,83.56,9.03,69.82,4.97,90.32,13.31,91.16,28.17,87.1,3.05,57.89,17.69,25.55,0.0,0.16,0.0,0.0,0.16,33.33,0.0,3.9,68.49,0.59,27.27,0.27,40.0,0.16,0.0,4.22,69.62,0,0,0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,False,True,False
1299,666,21.0,0,25,1556,3.0,2.31,3,1.91,26.43,41.36,80,573,178,70,6.59,6.59,57.89,5.26,31.87,0.35,0.51,0.0,2.43,3.55,2.14,10,0.58,1,0.06,3.76,0.17,3,0.17,0.13,0,0.0,26,1.5,46.15,11.538,0.17,1.74,23.33,1.16,15.0,0.58,40.0,0.29,4.97,47.67,10.3,40.45,2.6,1.39,10.82,1.56,2.2,15.33,61.51,4.45,57.14,2.66,80.43,3.93,52.94,13.07,68.58,0.58,10.0,17.22,11.37,0.11,0.52,0.0,0.0,0.58,50.0,0.35,2.02,62.86,1.39,37.5,0.35,66.67,0.52,0.4,2.83,63.27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,False,True,False,False,True,False
428,191,22.0,0,27,1271,2.0,3.2,1,1.44,28.75,43.35,80,573,181,75,6.02,6.3,55.06,3.54,40.0,0.28,0.42,0.0,2.27,3.34,1.56,3,0.21,0,0.0,5.17,0.14,2,0.14,0.23,0,0.0,29,2.05,31.03,6.897,0.07,2.27,21.88,1.06,13.33,1.13,31.25,0.28,6.8,56.25,16.78,40.93,3.4,2.48,16.43,0.99,2.2,26.13,79.4,5.74,71.6,7.15,94.06,7.72,79.82,22.87,85.45,1.2,64.71,17.94,19.36,0.1,1.06,0.21,0.14,0.64,33.33,0.42,2.34,78.79,1.63,47.83,0.57,25.0,0.85,0.35,2.83,82.5,0,0,0,0.0,0.0,0.0,0.14,0.21,0.07,100.0,0.28,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,False,True,False,False,True,False
1311,671,25.0,0,27,2095,0.0,1.71,0,0.38,17.96,59.81,80,573,0,0,11.38,6.92,73.91,6.36,58.11,0.34,0.47,0.56,5.93,8.15,1.46,6,0.26,0,0.0,0.47,0.0,0,0.0,0.07,0,0.0,12,0.52,33.33,0.0,0.0,0.17,25.0,0.04,100.0,0.13,0.0,0.0,0.6,42.86,2.36,34.55,0.64,0.6,16.63,0.73,0.69,30.63,73.77,13.66,61.32,2.36,90.91,11.56,85.13,25.17,81.91,5.28,36.59,20.25,30.47,0.02,0.09,0.0,0.0,0.04,0.0,0.04,4.98,48.28,0.64,33.33,0.3,14.29,0.17,0.04,6.66,59.35,0,0,0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,True,False,True,False
1224,629,19.0,0,22,927,0.0,3.98,0,0.31,24.37,41.04,80,573,195,82,3.3,4.66,43.75,9.61,46.46,0.0,0.0,0.19,1.26,1.66,2.52,3,0.29,0,0.0,2.43,0.0,0,0.0,0.39,0,0.0,25,2.43,32.0,0.0,0.0,0.49,40.0,0.39,25.0,0.1,100.0,0.19,2.52,50.0,6.7,33.33,3.3,0.68,9.03,2.43,0.78,16.41,76.33,2.43,48.0,6.12,93.65,3.4,77.14,15.44,77.99,0.49,60.0,12.91,10.96,0.03,0.49,0.0,0.0,0.39,50.0,0.39,1.65,64.71,0.29,66.67,0.39,50.0,0.1,0.29,1.46,53.33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False
1111,381,19.0,0,18,1435,1.0,3.3,3,1.51,25.28,46.65,80,573,172,66,8.78,8.47,57.04,2.7,39.53,0.31,0.55,0.06,3.64,6.4,2.26,4,0.25,1,0.06,3.83,0.06,0,0.0,0.21,0,0.0,28,1.76,17.86,3.571,0.19,0.82,15.38,0.06,0.0,0.75,16.67,0.0,5.64,56.67,10.98,41.14,1.94,1.38,19.76,0.44,1.32,33.3,74.01,10.47,58.68,4.7,89.33,10.29,78.66,28.41,81.46,4.08,33.85,17.33,36.54,0.09,0.82,0.0,0.0,0.44,42.86,0.44,6.77,61.11,2.63,40.48,1.69,25.93,1.0,0.13,5.27,70.24,0,0,0,0.0,0.0,0.0,0.06,0.38,0.19,0.0,0.56,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False,False,True,False,True,False
446,199,19.0,0,4,78,0.0,0.0,0,0.12,23.08,40.0,80,573,0,0,10.38,6.92,66.67,2.31,50.0,0.0,0.0,0.0,5.77,7.89,2.31,1,1.15,0,0.0,2.31,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.31,50.0,2.31,50.0,0.0,0.0,0.0,5.77,20.0,12.69,18.18,1.15,3.46,8.08,2.31,0.0,18.46,75.0,3.46,100.0,5.77,100.0,5.77,40.0,15.0,84.62,1.15,0.0,16.3,4.59,0.14,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,1.15,3.46,66.67,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,True,True,False
1347,693,25.0,0,2,90,0.0,0.04,0,0.0,20.0,55.0,82,578,179,69,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,6.0,0.0,0,0.0,0.04,0,0.0,2,2.0,0.0,0.0,0.0,5.0,20.0,4.0,0.0,1.0,100.0,1.0,6.0,83.33,12.0,41.67,5.0,4.0,26.0,1.0,3.0,39.0,71.79,11.0,63.64,10.0,90.0,10.0,70.0,33.0,78.79,2.0,100.0,15.77,48.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.33,4.0,25.0,0.0,0.0,1.0,0.0,5.0,20.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False,False,True,False,True,False
299,132,20.0,0,14,432,0.0,0.0,0,0.0,19.17,44.57,83,580,179,70,6.25,7.29,54.29,2.08,20.0,0.0,0.0,0.0,2.29,3.14,1.25,2,0.42,0,0.0,1.04,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.0,0.0,0.0,2.29,45.45,7.92,50.0,1.04,1.46,23.75,0.63,2.5,34.17,86.59,5.83,85.71,6.67,96.88,14.79,88.73,33.13,89.31,0.63,0.0,14.49,5.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,86.67,0.0,0.0,0.0,0.0,0.0,0.0,2.5,66.67,0,0,0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,False,False,True,False,True,False
431,192,19.0,0,19,812,2.0,1.22,1,0.96,35.02,37.97,83,580,177,0,5.65,7.32,56.06,3.77,32.35,0.0,0.0,0.0,1.55,2.22,2.11,1,0.11,0,0.0,5.76,0.22,2,0.22,0.13,0,0.0,11,1.22,54.55,18.182,0.11,2.0,33.33,1.88,35.29,0.0,0.0,0.33,9.86,44.94,20.84,34.57,2.66,3.55,11.86,1.0,2.66,16.96,71.9,3.21,62.07,3.55,93.75,5.54,70.0,14.19,78.91,0.89,37.5,17.06,15.53,0.11,0.78,0.0,0.0,0.22,0.0,0.44,1.11,50.0,1.77,56.25,0.33,0.0,0.78,0.78,2.33,61.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,True
311,618,20.0,0,22,1765,2.0,1.53,0,0.0,12.47,59.05,84,581,191,89,7.2,4.57,62.35,4.84,61.11,0.11,0.19,0.38,4.24,7.31,0.91,4,0.2,0,0.0,0.48,0.1,2,0.11,0.08,2,0.11,9,0.48,33.33,22.222,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.43,75.0,1.45,51.85,0.81,0.59,42.23,0.27,0.27,59.43,87.16,23.91,75.96,2.47,91.3,29.66,96.01,50.99,93.36,8.38,50.0,22.33,38.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27,61.69,0.7,30.77,0.86,12.5,0.11,0.0,11.07,74.76,0,0,0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False
